,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10
0.0625,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,18.09918367,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429
0.0635,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429
0.0645,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429
0.0655,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,18.55163266,-1.44836734,-1.44836734,-1.44836734,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429
0.0665,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,16.0214286,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429
0.0675,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429
0.0685,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429
0.0695,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429
0.0705,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429
0.0715,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429
0.0725,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429
0.0735,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,16.0214286,-4.3867347,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429
0.0745,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-3.52959183,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,-4.3867347,35.6132653,-4.3867347,-4.3867347,-4.3867347,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-2.53530612,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.90081633,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-1.44836734,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429,-2.50571429
