,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10
0.0535,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,-1.27938775,-1.27938775,18.34918367,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,19.42734694,-0.57265306,19.42734694,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,19.75469391,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0545,-2.20632652,18.20183678,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,37.79367348,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,19.80877551,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0555,-2.20632652,-2.20632652,-2.20632652,18.20183678,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,18.72061225,19.12877555,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.65081633,18.75734697,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,19.27081637,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0565,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,-2.20632652,-2.20632652,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,18.86265307,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,19.75469391,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,19.34653061
0.0575,-2.20632652,18.20183678,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,-1.27938775,19.12877555,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,38.72061225,18.34918367,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.65081633,-1.65081633,-1.13734693,19.27081637,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,19.83551024,-0.57265306,-0.57265306,-0.57265306,-0.57265306,19.42734694,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,19.34653061,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0585,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,19.34653061,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0595,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,-1.65081633,-1.65081633,18.75734697,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,19.27081637,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,19.42734694,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0605,-2.20632652,18.20183678,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,-2.20632652,-1.27938775,-1.27938775,-1.27938775,19.12877555,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,58.72061225,18.34918367,18.75734697,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0615,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-1.27938775,-1.27938775,19.12877555,-1.27938775,18.72061225,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.65081633,-1.65081633,18.75734697,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,18.86265307,-1.13734693,19.42734694,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,19.34653061
0.0625,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,-1.27938775,19.12877555,19.12877555,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,38.72061225,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.13734693,-1.13734693,-1.13734693,-1.13734693,18.86265307,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,19.42734694,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,19.75469391,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0635,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,18.20183678,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-1.27938775,19.12877555,-1.27938775,-1.27938775,18.72061225,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,38.86265307,-1.13734693,-1.13734693,-1.13734693,-1.13734693,19.27081637,-1.13734693,-1.13734693,18.86265307,18.86265307,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,19.80877551,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0645,17.79367348,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,18.72061225,-1.65081633,-1.65081633,18.75734697,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,38.86265307,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,19.83551024,-0.57265306,19.42734694,-0.57265306,19.42734694,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0655,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,17.79367348,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,18.75734697,-1.65081633,18.75734697,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,18.86265307,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,19.42734694,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,19.75469391,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0665,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,-2.20632652,-1.27938775,19.12877555,-1.27938775,-1.27938775,18.72061225,39.53693875,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.75734697,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,39.67897957,-1.13734693,18.86265307,-1.13734693,-1.13734693,-1.13734693,-1.13734693,38.86265307,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0675,-2.20632652,38.60999998,-2.20632652,-2.20632652,17.79367348,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,18.75734697,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,18.86265307,-1.13734693,-1.13734693,18.86265307,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,19.34653061,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0685,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,18.20183678,-2.20632652,-2.20632652,17.79367348,-2.20632652,-1.27938775,-1.27938775,-1.27938775,19.12877555,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,18.86265307,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0695,-2.20632652,-2.20632652,-2.20632652,18.20183678,-2.20632652,18.20183678,-2.20632652,-2.20632652,17.79367348,-2.20632652,-1.27938775,19.12877555,-1.27938775,19.12877555,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,18.34918367,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0705,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,17.79367348,17.79367348,-2.20632652,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,19.75469391,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0715,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-2.20632652,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,18.72061225,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.65081633,18.86265307,-1.13734693,-1.13734693,19.27081637,-1.13734693,-1.13734693,18.86265307,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,19.42734694,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0725,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,18.20183678,-2.20632652,-2.20632652,-2.20632652,17.79367348,18.72061225,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,18.72061225,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.86265307,19.27081637,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,19.80877551,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0735,17.79367348,18.20183678,-2.20632652,-2.20632652,17.79367348,18.20183678,17.79367348,-2.20632652,17.79367348,17.79367348,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,19.42734694,-0.57265306,19.42734694,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,19.75469391,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0745,-2.20632652,18.20183678,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,-2.20632652,-2.20632652,-2.20632652,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,38.72061225,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,18.75734697,-1.65081633,-1.65081633,-1.65081633,18.34918367,18.34918367,38.34918367,18.86265307,-1.13734693,-1.13734693,-1.13734693,-1.13734693,19.27081637,18.86265307,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,19.42734694,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,19.34653061,19.75469391,-0.65346939,-0.65346939,-0.65346939,19.75469391,19.34653061,-0.65346939,-0.65346939,-0.65346939
0.0755,-2.20632652,-2.20632652,18.20183678,-2.20632652,17.79367348,-2.20632652,-2.20632652,17.79367348,-2.20632652,-2.20632652,-1.27938775,19.12877555,-1.27938775,-1.27938775,18.72061225,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.34918367,18.34918367,-1.65081633,-1.13734693,-1.13734693,-1.13734693,19.27081637,-1.13734693,19.27081637,18.86265307,18.86265307,-1.13734693,18.86265307,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0765,-2.20632652,18.20183678,-2.20632652,-2.20632652,-2.20632652,18.20183678,17.79367348,-2.20632652,-2.20632652,17.79367348,-1.27938775,19.12877555,-1.27938775,-1.27938775,18.72061225,-1.27938775,18.72061225,-1.27938775,38.72061225,-1.27938775,18.34918367,-1.65081633,-1.65081633,18.75734697,-1.65081633,-1.65081633,-1.65081633,18.34918367,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,18.86265307,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,19.34653061,-0.65346939
0.0775,-2.20632652,-2.20632652,-2.20632652,18.20183678,-2.20632652,-2.20632652,-2.20632652,17.79367348,-2.20632652,17.79367348,-1.27938775,-1.27938775,-1.27938775,19.12877555,-1.27938775,-1.27938775,-1.27938775,18.72061225,38.72061225,-1.27938775,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,18.75734697,18.34918367,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,19.27081637,-1.13734693,-1.13734693,-1.13734693,-1.13734693,19.42734694,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,19.42734694,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,19.34653061,-0.65346939,-0.65346939,-0.65346939
0.0785,-2.20632652,-2.20632652,-2.20632652,18.20183678,17.79367348,-2.20632652,-2.20632652,17.79367348,-2.20632652,37.79367348,-1.27938775,-1.27938775,19.12877555,-1.27938775,18.72061225,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.27938775,-1.65081633,-1.65081633,18.75734697,18.75734697,-1.65081633,-1.65081633,18.34918367,-1.65081633,-1.65081633,18.34918367,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,18.86265307,-1.13734693,-1.13734693,18.86265307,-0.57265306,-0.57265306,-0.57265306,19.83551024,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,19.75469391,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
0.0795,-2.20632652,-2.20632652,-2.20632652,-2.20632652,17.79367348,18.20183678,57.79367348,-2.20632652,17.79367348,-2.20632652,-1.27938775,19.12877555,19.12877555,19.12877555,-1.27938775,19.12877555,-1.27938775,38.72061225,18.72061225,-1.27938775,-1.65081633,-1.65081633,-1.65081633,18.75734697,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.65081633,-1.13734693,-1.13734693,19.27081637,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-1.13734693,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,-0.57265306,19.42734694,-0.57265306,-0.57265306,-0.57265306,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.19122449,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939,-0.65346939
